Text,Positive Probability,Negative Probability
저희가족  모두가 다온치과 를  이용중인데   모두 다 친절하고 잘 응대해주고 있고  치아에 문제가 생기면 바로바로 조치를 해줍니다    좋습니다  ,0.5323035717010498,0.4676964581012726
원장선생님 치료잘해주시고 직원들다 친절하시고 다른곳보다 세심하고 꼼꼼히 봐주세요    오랜만에 치과가서 무서웠는데 안아프게 치료 잘해주셔서  치과는 다온치과만 가겟습니다  감사합니다   내용 더보기,0.5179588198661804,0.4820411503314972
원장님이 설명도 잘해주시고 치료도 잘해주세요 다른 직원분들도 친절하게 안내 잘해주셔서 만족스러웠어요  치료 필요할 땐 다온치과로 계속 방문하고 싶어요 ,0.523131787776947,0.4768681824207306
 ,0.45653215050697327,0.5434678196907043
원장님과 직원분들 너무 친절하세요       깔끔하고 꼼꼼하게 잘해주셔서 감사합니다  ,0.5394217371940613,0.46057820320129395
소개로 방문했는데 역시 추천해주신 이유가 있었네요   원장님께서 자세하고 친절하게 설명해주셔서 너무 감사했구요   치위생사님의 꼼꼼한 스케일링도 진짜 너무 맘에들고 고마웠습니다   ,0.5371348857879639,0.46286511421203613
사랑니 다른곳에서 발치하고 잇몸이 부어서 계속 고생중이였어요    참다참다가 병원에 왔는데 로비부터 깔끔해서 마음에들고 요새는 치과에 메이크업 룸이 따로있더라구요      아프 지않게 치료해주셔서 감사함니다   시간 거리 온 보람이 있어요     내용 더보기,0.5294008255004883,0.47059911489486694
저희 가족 모두 다니는 치과예요 요번에 조카 고   앞니 충치 때문에 데려왔는데 티안나게 앞니 예쁘게  레진 치료 잘해주셔서 조카가 너무 좋아하네요 원장님 치료 꼼꼼하시고 치위생 사 선생님들 너무 친절하세요  조카가 앞으로 여기로 오겠다고 하네요  내용 더보기,0.5295595526695251,0.47044047713279724
너무 친절하시고 뭐든 자세히 설명해 주셔서 좋았습니다   ,0.5330901741981506,0.4669097661972046
검색하다 우연히 가게 되었는데 원장님 엄청 꼼꼼해서 매년 다니고 있어요    스케일링도 직접 해주시고 과잉진료도 전혀 없어서 치과는 다하임 정착해서 다니구 있습니당  매번 그냥 다니다가 오늘 리뷰 남겨보아욤       굿굿 ,0.5390211343765259,0.4609788954257965
친절해요 ,0.5284538865089417,0.47154611349105835
지난번에 치료 너무 잘 받아서 아이도 데려와서 치료 받았어요  잇솔질하는 방법 거울보며 세세하게 설명 해주셔서 유익한 정보까지 알게 됐네요  최신형 오랄비 전동칫솔모 증정행사도 하고있어서 득템했습니다   가족처럼 돌봐주는 치과 찾고 계시면 다하임치과 추천드려요  ,0.5349493622779846,0.46505066752433777
치과치료 잘 받았어요  대기실이 예쁘고 향기도 좋아요   독일에서 오신 원장님 설명도 자세하게 잘 해주세요 ,0.5275461673736572,0.4724537432193756
선생님 무서워요,0.520444393157959,0.479555606842041
치료 안아프게 잘 해줘요,0.536294162273407,0.46370580792427063
아프지않게 치료 해주시네요,0.5486663579940796,0.4513336420059204
인생치과예요   원장님 정말 꼼꼼하게 잘 봐주시고 병원 분위기도 차분하고 좋아요   저는 빨리빨리 하는것 보다 하나라도 제대로 하는게 중요하다고 생각하거든요   이곳에서 평생 속썩이던 이빨 치료하고 안아퍼서 삶의 질이 달라졌어요       진료처럼 세심하게 봐주셔서 감사합니다 ,0.5295818448066711,0.47041818499565125
너무 친절하게 설명도 잘해주시고 꼼꼼하세요  추천합니다  ,0.5334764122962952,0.46652355790138245
굿,0.5612562298774719,0.4387437701225281
원장님 및 간호사 선생님들이 친절히 설명도 해주시고 편안하게 진료해 주셔서 웃으면서 나올 수 있었습니다 다음에 또 방문할거 같아요  ,0.5366979837417603,0.46330204606056213
직원분들 모두 친절하고  선생님도 꼼꼼히 진료 봐주셨습니다 ,0.547770082950592,0.45222994685173035
 아프지  않게 치료합니다 ,0.5272696614265442,0.4727303683757782
조아요,0.5491192936897278,0.4508807063102722
거의 어린이 치과급 친절이에요   직원분들  치위생사분들  의사쌤 모두 친절하시고 새로 개원한 곳이라 깨끗했어요  과잉 진료 없고 환자한테 선택권을 주셔서 좋았어요,0.5382968783378601,0.46170303225517273
안 아픈 마취가 있네요 겁먹지 마세요,0.5412663817405701,0.45873355865478516
치료를 잘 해주십니다,0.5048666000366211,0.4951334297657013
치과가 무서워서 사랑니 발치를 미루고 미루다 여기서 사랑니  개 모두 발치했습니다 매복도  개나     원장님과 간호사분들 모두 친절하셨고 마취 주사도 전혀 안 아프고 치과 치료가 이렇게 안 아픈적 처음이었습니다  감사합니다     ,0.5259681344032288,0.47403189539909363
친절합니다,0.5047925114631653,0.49520745873451233
기간마다 치아 관리 잘해주시고 친절해요 인플란트도  개했는데 관리잘해주세요,0.53383868932724,0.46616131067276
 번째 방문이라 뜨지만  번정도 방문했고  검진  스케일링  충치치료 하면서 불편한건 하나도 없었어요  항상 친절하시고 좋았습니다 ,0.5404423475265503,0.4595576226711273
치료잘해주십니다,0.5023647546768188,0.4976353049278259
오른쪽 어금니 맨끝 크라운 치료했는데 깨끗하게 잘되어 만족합니다,0.5393708944320679,0.46062907576560974
이가 아파서 참다 참다 방문했는데 원장 선생님께서 친절하게 설명해주시고 꼼꼼하게 치료해주셨습니다  감사합니다  ,0.5391784310340881,0.46082162857055664
친절하시고 굿이요,0.5510379076004028,0.44896209239959717
다들 친절하시고 불편함 꼼꼼하게 체크해 가시며 치료 잘 해주세요 ,0.5366242527961731,0.4633757770061493
너무 친절하고 치료도 잘해주십니다 쭉 다니려구요,0.5370228290557861,0.46297720074653625
원장님 경력 많으셔서 진료 잘봐주시고 설명도 잘해주세요  직원분들도 친절해요  믿고 추천하는 치과 ,0.5374212861061096,0.462578684091568
치료 진행상황이나 치료 시 그 내용을 간략히 설명해줘서 이해하기 쉬워 도움이 되니다,0.5351173877716064,0.46488264203071594
친절해요 ,0.5284538865089417,0.47154611349105835
이제 여기 와야 나아요 ,0.5502678155899048,0.4497322142124176
칮절해요 ,0.5612562298774719,0.4387437701225281
독감주사를 원장님이 직접 놔주셔서 전혀 안아프고 안심되요,0.5433547496795654,0.4566452205181122
아침일찍 문도열고 친절하고 좋으네요,0.5453999638557434,0.45460009574890137
친절하고 편하게 진료봐주셔서 이젠 닥터홍이빈후과로 갑니다,0.5229577422142029,0.4770422577857971
독감 예방 접종 받기위해 방문했는데 읽을수 있는 책도 많고 아이들이 즐겁게 놀 수 있는 실바니안도 있어서 대기 시간이 즐거웠네요 의사쌤이 주사도 아프지않게 놓아주셔서 좋았어요내용 더보기,0.5323724150657654,0.4676275849342346
진료와 시설 모두 좋아요  꼭 해야될 검사만 해주세요,0.5382217764854431,0.4617781937122345
좋아요 친절해요,0.5436921715736389,0.4563077986240387
독감백신 맞으러 갔다가 청각검사실이 따로 보이길래 검사받아보았습니다  요즘 이어폰때문인지 나이때문인지 청력이 예전 같지 않던차에 검사받아보니 좋네요  친절하고 꼼꼼하게 설명해주신 선생님들 감사합니다  그리고 이비인후과인데 혈압기까지 있어 도움됐습니다  혈압 높아진거도 모르고 있을 뻔 했어요   감사합니다 ,0.5359317660331726,0.4640681743621826
진짜 친절하세요   ,0.5440739989280701,0.45592600107192993
친절하시고 꼼꼼하게 봐주세요 ,0.5342236161231995,0.4657764136791229
    ,0.45653215050697327,0.5434678196907043
친절해요 ,0.5284538865089417,0.47154611349105835
굿 ,0.5612562298774719,0.4387437701225281
치과치료를 받는데 통증이 별로 없이 잘해주시네요 ,0.5439621806144714,0.4560377895832062
  ,0.45653215050697327,0.5434678196907043
진료가 꼼꼼해요 ,0.5449605584144592,0.45503950119018555
친절합니다,0.5047925114631653,0.49520745873451233
침을 잘 놓주세요 ,0.5539766550064087,0.4460233151912689
진료를 자세히 해줘요,0.5381366014480591,0.4618633985519409
친절해요,0.5284538865089417,0.47154611349105835
침을 잘 놓아줘요,0.5539766550064087,0.4460233151912689
침을 잘 놓아요,0.5539766550064087,0.4460233151912689
친절 명의 감사해요,0.5297495126724243,0.4702504873275757
매우 친절하시고 설명도 잘해주십니다 ,0.5237051844596863,0.47629478573799133
좋아요,0.5612562298774719,0.4387437701225281
굿,0.5612562298774719,0.4387437701225281
직원 모두 친절하게 잘 응대해주셔서 좋아요,0.5383642911911011,0.4616357684135437
의사 선생님 친절하십니다 접수에 앉아있는 간호사   분은 그다지 살갑지 않으시네요,0.5446668267250061,0.4553331732749939
긋,0.5612562298774719,0.4387437701225281
원장님  설명 상세히 잘해주시고  친철하셔요,0.5288105010986328,0.4711894989013672
감사합니다,0.5219992995262146,0.4780006408691406
의사분 친절하세요,0.5325945615768433,0.4674054980278015
감사합니다 ,0.5219992995262146,0.4780006408691406
친절해요,0.5284538865089417,0.47154611349105835
진료 꼼꼼해요,0.5493512153625488,0.45064881443977356
친절해요 ,0.5284538865089417,0.47154611349105835
친절학 꼼꼼해요,0.545763373374939,0.4542366564273834
친절해요 ,0.5284538865089417,0.47154611349105835
꼼꼼해요,0.5612562298774719,0.4387437701225281
친절해요,0.5284538865089417,0.47154611349105835
친절하고 꼼꼼해요,0.5506575703620911,0.44934239983558655
깨끗해요,0.5612562298774719,0.4387437701225281
좋아요 ,0.5612562298774719,0.4387437701225281
검진받고 선생님들이 잘 설명해주셔서  꾸준히 방문중입니다  갈때마다 주차장이 넓고 건물이 쾌적해서 기분좋게다녀옵니다   층에 약국 스벅 있고 서점까지 있으니 아주편해요,0.5443018674850464,0.4556982219219208
예약시간보다 조금 늦게 갔는데도 친절하게 빠르게 진행해주셨음,0.5409757494926453,0.45902422070503235
좋아요,0.5612562298774719,0.4387437701225281
오늘 건강검진이랑 내시경 검사를 하고 왔는데요 병원에 계신 모든 분이 친절하게 안내해주셔서 맘편히 검사 잘 받았습니다  ,0.536021888256073,0.463978111743927
검진때문에 처음 방문했는데 간호사 선생님들도 친절하게 안내해주시고 병원이 너무 깔끔하고 쾌적합니다  이젠 건강검진은 여기서 하려고요   더 좋았던거 오전에 검진받으니 오후에 결과가 나오네요  급하신 분들은 여기 가세요  ,0.5408750176429749,0.45912498235702515
좋아요,0.5612562298774719,0.4387437701225281
친절해요,0.5284538865089417,0.47154611349105835
좋음,0.5612562298774719,0.4387437701225281
몸이 최근 안좋아서 수액을 맞고 싶어 우연히 방문했는데 완전 만족합니다   수액 전문 병원으로 느껴졌구요  의사선생님의 친절한 진료 후 깨끗하고 아늑한 수액실에서 편하게 맞을 수 있어요  간호사 분들도 친절하셨고 다음에도 또 방문하고 싶은 곳이네요  수고하세요  ,0.531095564365387,0.46890437602996826
정말 친절한 치과 앞으론 이곳으로 정함 더플란트 치과,0.5299492478370667,0.47005072236061096
혼자하시나  남자의사분 혼자시네요 친절해요,0.5238423347473145,0.47615769505500793
친절하고 설명 잘해주셔서 너무 좋았어요 ,0.5363037586212158,0.4636961817741394
이가 시려서 레진치료 받았는데 마취도 하나도 안아프고 직원분들 원장님 모두 친절하게 대해주셔서 감사합니다,0.5325629711151123,0.4674369692802429
아주 좋아요,0.5570144653320312,0.442985475063324
친절해요,0.5284538865089417,0.47154611349105835
친절해요,0.5284538865089417,0.47154611349105835
잘해요,0.52540123462677,0.4745987355709076
의사선생님이 친절해요,0.5267178416252136,0.47328218817710876
친절하고 깨끗,0.5506575703620911,0.44934239983558655
친절해요,0.5284538865089417,0.47154611349105835
선생님은친절하십니다,0.5215186476707458,0.478481262922287
아프면 다 돈이네여   ,0.5224109292030334,0.47758910059928894
검사  예방접종  휴,0.5653495788574219,0.4346505105495453
좋아요,0.5612562298774719,0.4387437701225281
친절절해요,0.5135084986686707,0.48649150133132935
친절해요 ,0.5284538865089417,0.47154611349105835
남편이 나이가      혈압으로 단골이 되어버렸네요 ,0.5396149754524231,0.4603849947452545
친절합니다,0.5047925114631653,0.49520745873451233
    ,0.45653215050697327,0.5434678196907043
친절해요,0.5284538865089417,0.47154611349105835
친절해요 ,0.5284538865089417,0.47154611349105835
친절해요  ,0.5284538865089417,0.47154611349105835
자주 애용 하는 곳입니댜친절하고 좋아요,0.5569601058959961,0.4430399239063263
너무 친절하시고 꼼꼼히 안아프게 잘 봐주시네요   ,0.538083016872406,0.4619169533252716
좋아요,0.5612562298774719,0.4387437701225281
친절해요 ,0.5284538865089417,0.47154611349105835
좋아요 ,0.5612562298774719,0.4387437701225281
다들 친절하시고 최고에용  ,0.5454820394515991,0.4545179307460785
