,name,hospital_id,nickname,content,date,revisit
7,면목현안과의원,11601811,썬썬1985,굿,8.24.목,15번째 방문
8,면목현안과의원,11601811,anna7289,굿,8.24.목,6번째 방문
9,면목현안과의원,11601811,이슬처럼 사라질93,동네에서 오래된 의원이죠. 어르신들이 많이 가십니다. 그러니까 어르신을 어떻게 대해야 하는지 잘 아시는 듯해요. 아버지 백내장 수술 때문에 갔는데 여의사분이 크게^^ 잘 말씀하세요.,8.10.목,1번째 방문
0,명덕한의원,19518350,지삼2,친절해서 좋아요,11.18.토,12번째 방문
1,명덕한의원,19518350,지삼2,친절해요,10.30.월,11번째 방문
2,명덕한의원,19518350,지삼2,친절해요,10.20.금,10번째 방문
3,명덕한의원,19518350,km170834,친절해서 좋아요.,10.12.목,4번째 방문
4,명덕한의원,19518350,지삼2,친절해요:),9.27.수,9번째 방문
5,명덕한의원,19518350,지삼2,친절해요:),9.15.금,8번째 방문
6,명덕한의원,19518350,지삼2,굿,9.9.토,7번째 방문
7,명덕한의원,19518350,지삼2,친절해요,8.26.토,6번째 방문
8,명덕한의원,19518350,지삼2,굿,7.22.토,5번째 방문
9,명덕한의원,19518350,지삼2,굿,7.13.목,4번째 방문
0,명인한의원,13324419,kim****,굿,11.1.수,8번째 방문
1,명인한의원,13324419,부엉부엉이,굿,9.27.수,2번째 방문
2,명인한의원,13324419,kim****,굿,9.27.수,7번째 방문
3,명인한의원,13324419,sosiji765379,친절해요,9.9.토,46번째 방문
4,명인한의원,13324419,kim****,굿,9.8.금,6번째 방문
5,명인한의원,13324419,놀란토깽이,좋아요,9.8.금,12번째 방문
6,명인한의원,13324419,놀란토깽이,친절해요,9.6.수,11번째 방문
7,명인한의원,13324419,놀란토깽이,친절,9.5.화,10번째 방문
8,명인한의원,13324419,kim****,굿,9.4.월,5번째 방문
9,명인한의원,13324419,놀란토깽이,친철해요,9.1.금,9번째 방문
0,모아로한의원,11476914,모닝홍차12,"병원이 넓고 쾌적해요
진료점에 더 자세해 설명해 주셨으면 좋겠어요",8.21.월,5번째 방문
1,모아로한의원,11476914,모닝홍차12,친절하세요,8.18.금,4번째 방문
2,모아로한의원,11476914,모닝홍차12,병원이 깔끔해요,8.16.수,3번째 방문
3,모아로한의원,11476914,모닝홍차12,"담이 심해서 많이 고생했는데
원장님께서 잘 봐주세요~~",8.14.월,2번째 방문
4,모아로한의원,11476914,모닝홍차12,원장님 친절히 꼼꼼하게 봐주셨어요🙌,8.11.금,1번째 방문
5,모아로한의원,11476914,aktwla,좋아요 ,7.20.목,3번째 방문
6,모아로한의원,11476914,aktwla,침을 잘 놔주세요,7.17.월,2번째 방문
7,모아로한의원,11476914,hee****,자세히 설명히ㅣ주셔서 감사해요,5.20.토,1번째 방문
8,모아로한의원,11476914,루디6092,"친절하고
좋으세요^^",5.5.금,1번째 방문
9,모아로한의원,11476914,모든 날  푸른 빛,친절한 진료,4.25.화,2번째 방문
0,모아튼튼정형외과의원,1102867556,먹는게제일저아,좋아요,11.17.금,2번째 방문
1,모아튼튼정형외과의원,1102867556,담이5614,굿!!,10.16.월,1번째 방문
2,모아튼튼정형외과의원,1102867556,kim****,친절해요 ,9.8.금,9번째 방문
3,모아튼튼정형외과의원,1102867556,mis****,친절하게 설명  잘해 주십니다,8.31.목,1번째 방문
4,모아튼튼정형외과의원,1102867556,kim****,친절해요 ,8.18.금,7번째 방문
5,모아튼튼정형외과의원,1102867556,kim****,친절해요 ,8.17.목,6번째 방문
6,모아튼튼정형외과의원,1102867556,fannyl,굿,8.10.목,2번째 방문
7,모아튼튼정형외과의원,1102867556,kim****,친절해요 ,8.2.수,5번째 방문
8,모아튼튼정형외과의원,1102867556,zxc****, ,7.25.화,1번째 방문
9,모아튼튼정형외과의원,1102867556,하이도로시,의사쌤 친절해요,7.25.화,1번째 방문
0,모연산부인과의원,1025575778,스마일톡톡,"원장님 너무 친절하시고 물어보는거에 설명도 잘해주셔요
간호사분들도 친절하시구요 감사합니다 ",11.20.월,4번째 방문
1,모연산부인과의원,1025575778,코코코넛54,시설 깔끔하고 친절하셔서 좋은데 진료비가 좀 부담스러웠어요,11.20.월,1번째 방문
2,모연산부인과의원,1025575778,lmnm2,"데스크 간호사선생님도 친절하시고, 의사선생님도 질문에 자세히 대답해주세요.",11.14.화,1번째 방문
3,모연산부인과의원,1025575778,다니공듀,간호사 분 넘 친절하셔서 좋았어요,11.4.토,1번째 방문
4,모연산부인과의원,1025575778,힝잉,원장태토가 불쾌함,11.2.목,2번째 방문
5,모연산부인과의원,1025575778,사랑토끼70,"선생님도, 간호사님들도 모두 친절하세요^^",10.24.화,5번째 방문
6,모연산부인과의원,1025575778,ljo6088,좋아요,10.24.화,3번째 방문
7,모연산부인과의원,1025575778,Aoqnd52,인테리어 너무 깔끔해서 좋았어요 ㅎㅎ 카운터 직원도 친절하셨고 원장님도 과잉진료 없이 진료 잘 봐주세요 계속 여기 다닐거같아요,10.20.금,1번째 방문
8,모연산부인과의원,1025575778,Ggamssi,"굉장히 시설이 깨끗하고 예약제가 되어서 너무 편했어요~ 누가 불친절하다고 하시는건지.. 너무 친절하시고 제 고민과 선택을 같이해주시고 진찰도 세심히 봐주시는데 너무 편하게 봤어요 초음파도 침대에 누워서 봐서 너무 좋았습니다. 면목, 사가정 산부인과 고민이신분들 여기로 가세요 ",10.16.월,1번째 방문
9,모연산부인과의원,1025575778,아돌라그란데,의사쌤 간호쌤 모두 친절하십니다 !,10.16.월,1번째 방문
0,묵동제일정형외과의원,19534882,가비영,직원분들 친절해요,11.1.수,15번째 방문
1,묵동제일정형외과의원,19534882,쪼망31,굿,9.19.화,1번째 방문
2,묵동제일정형외과의원,19534882,qoa****,친절해요 ,9.12.화,2번째 방문
3,묵동제일정형외과의원,19534882,얼음호수44,친절해요,9.11.월,2번째 방문
4,묵동제일정형외과의원,19534882,lah****,선생님이 너무 친절하세요~~,9.8.금,1번째 방문
5,묵동제일정형외과의원,19534882,얼음호수44,친절해요,9.8.금,1번째 방문
6,묵동제일정형외과의원,19534882,mhe****,친절해요 ,8.30.수,1번째 방문
7,묵동제일정형외과의원,19534882,우쭈,친절하십니다,8.25.금,1번째 방문
8,묵동제일정형외과의원,19534882,유네68,친절하고 좋아요,8.19.토,1번째 방문
9,묵동제일정형외과의원,19534882,IHS200,좋아요,8.14.월,2번째 방문
0,문익근이비인후과의원,19514172,fld****, ,11.7.화,2번째 방문
1,문익근이비인후과의원,19514172,osoo7725,좋아요내용 더보기,11.6.월,1번째 방문
2,문익근이비인후과의원,19514172,fld****, ,10.6.금,1번째 방문
3,문익근이비인후과의원,19514172,rla****,좋아요 ,9.13.수,2번째 방문
4,문익근이비인후과의원,19514172,ara****,친절해요 ,9.7.목,1번째 방문
5,문익근이비인후과의원,19514172,iyy****,진료 잘 보세요👍🏻,8.26.토,1번째 방문
6,문익근이비인후과의원,19514172,성스러운 청솔새,"간호사님 친절하세요.
의사선생님 시크하신데 친절하십니다.
병원 위치가 공차 뒤에 구석에 있어서 제야의 고수가 계신 느낌이었어요.",8.16.수,1번째 방문
7,문익근이비인후과의원,19514172,ksh****,친절해요,7.20.목,1번째 방문
8,문익근이비인후과의원,19514172,jk1****,꼼꼼히봐주세요,7.18.화,1번째 방문
9,문익근이비인후과의원,19514172,디어찌니,"친절하시고 다 좋은데
대기 공간이 너무 협소하고 더워요 ㅠㅠ",7.18.화,1번째 방문
0,미드미치과의원,11834253,개날희43,친절해요~우리가족치과,11.10.금,13번째 방문
1,미드미치과의원,11834253,개날희43,"친절하고 치료잘해주세요
5살아이도 충치치료성공했어요",11.9.목,12번째 방문
2,미드미치과의원,11834253,kyh****,"친절하고 꼼꼼한 진료합니다~
",11.4.토,11번째 방문
3,미드미치과의원,11834253,검나조아,"치료하는 내내 뭐하는지 알려주시고, 괜찮냐고 물어봐주시고, 잘한다 칭찬해주시고 친절하시고 너무 좋습니다!🤗🤗 ",11.1.수,2번째 방문
4,미드미치과의원,11834253,이마트장보기,잘 이용했습니다 ,10.25.수,6번째 방문
5,미드미치과의원,11834253,검나조아,굿,10.25.수,1번째 방문
6,미드미치과의원,11834253,wae****,"항상 꼼꼼하게 진료 해주시면서  친절하신  원장님 덕분에 위생사님도 스케일링을 구석구석 청결하게 해주시고 직원분이 스케줄에 맞혀 날짜 시간 차분하게 응대해주시고  모든 직원분
들도 친절하여 감사드림니다 내용 더보기",10.14.토,1번째 방문
7,미드미치과의원,11834253,개날희43,치과 월검진 친절하시고 의사쌤분들이 전부 잘하셔요 일하시는모든분들이 다 친절하셔요내용 더보기,10.13.금,11번째 방문
8,미드미치과의원,11834253,승수맘39,친절해요,10.11.수,1번째 방문
9,미드미치과의원,11834253,대차게살아보자56,온가족이 다니고있습니다.,9.9.토,3번째 방문
0,미래신경과의원,11680136,myung365757,"의사선생님, 간호사모두 친절하세요",11.10.금,2번째 방문
1,미래신경과의원,11680136,i0****,친절해요.,10.21.토,1번째 방문
2,미래신경과의원,11680136,qwq****,친절해요,10.17.화,11번째 방문
3,미래신경과의원,11680136,프림로지,미주신경성실신으로 방문했었는데 친절하시고 같이 걱정해주시고 고민해주셔서 감사했습니다. 진료도 꼼꼼히 잘 봐주시고 어떻게 해야할지 약물 치료와 생활습관 교정을 안내해주셔서 좋았습니다! 이후에 소견서 받으러 방문했을때도 별도비용없이 처리해주셨어요.,9.9.토,1번째 방문
4,미래신경과의원,11680136,yang717892,굿,9.4.월,2번째 방문
5,미래신경과의원,11680136,kso****,진료도 잘보고 의사선생님  좋으십니다,9.4.월,2번째 방문
6,미래신경과의원,11680136,인빠송,"서류 발급받는데 환자 본인 신상 확인도 안하고  타인 이름으로 발급을 해주질않나.황당~당황. 발급서류받고 이름하고 주민번호 병명등등 내 신상이  아닌 엉뚱하게도 다른 사람 이름으
로 발급이 되어있었음. 행정업무 완전 꽝~임.   서류 확인도 안하고 그냥 나왔으면 집에와서 더 황당했을듯.~ㅠ.ㅠ.ㅠ내용 더보기",7.22.토,1번째 방문
7,미래신경과의원,11680136,bys****,친절합니다,7.19.수,11번째 방문
8,미래신경과의원,11680136,myung365757,의사쌤너무친절하심,7.12.수,1번째 방문
9,미래신경과의원,11680136,리뷰쓰다보니추억도기록되는기분,의사샘 환자말  하나하나  허투루안들으시고  너무잘들어주심.  정말신뢰감. 간호사샘들  친절해서좋음  오바과잉  아닌  사람을편안하게  대해주는  친절임.  그래서  병원이  전반적으로  편안하고  너무좋아요,7.7.금,1번째 방문
0,미래안과의원,19528431,새새개,약간 연세 있으신 선생님인데 좋아요. 저희 가족은 여기만가여,11.6.월,6번째 방문
1,미래안과의원,19528431,dla****,빠르게 잘 해주세요~,10.19.목,1번째 방문
2,미래안과의원,19528431,공주병말기,친절,10.18.수,1번째 방문
3,미래안과의원,19528431,cjh4,👍,10.13.금,1번째 방문
4,미래안과의원,19528431,kmj****,너무 친절해요 약도 잘들어요,9.19.화,4번째 방문
5,미래안과의원,19528431,kmj****,넘 잘봐요. 약도 잘들고,9.11.월,3번째 방문
6,미래안과의원,19528431,elves74,좋아요 😀 👍 ,8.30.수,4번째 방문
7,미래안과의원,19528431,유니7872,친절해요,8.5.토,1번째 방문
8,미래안과의원,19528431,이쁜부바,친절,8.1.화,1번째 방문
9,미래안과의원,19528431,alstjr991215,"친절해요
",7.26.수,1번째 방문
0,미래치과의원,19527183,bsk1226,굿,6.16.금,1번째 방문
1,미래치과의원,19527183,펠리아룬,완전 꼼꼼하고 친절하게 잘해주셔서 좋았네요,5.9.화,1번째 방문
2,미래치과의원,19527183,다죠이잉,양심치과,22.9.26.월,1번째 방문
3,미래치과의원,19527183,눈사람9490,친절해요,22.9.13.화,2번째 방문
4,미래치과의원,19527183,요다꿍,좋습니다,22.9.13.화,1번째 방문
5,미래치과의원,19527183,joybox310,좋아요,22.4.30.토,1번째 방문
6,미래치과의원,19527183,눈사람9490,원장님 친절하시고 좋아요,22.3.29.화,1번째 방문
7,미래치과의원,19527183,어부마누라,"친절하고 과잉진료를 권하지 않아 좋아요
물론 치료를 잘해주는건 당연하고요",21.10.5.화,2번째 방문
8,미래치과의원,19527183,기엽징,친절해요,21.9.10.금,1번째 방문
9,미래치과의원,19527183,킹콩공주3,좋아요,21.6.28.월,1번째 방문
0,미선부부치과의원,19525027,twr****,상봉동에 정말 오래된 묵은지같은 치과~ 치과의로서의 테크닉도 훌륭하시고 항상 친절하시게 지역민들을 반겨주시네요~ 오늘은 3시간 넘게 치료를 해주시느라 고생하셨습니다! 아가리 찢어지는줄 알았어요@@ 아무튼 아가리 또 고자이마스 ^^,5.9.화,1번째 방문
1,미선부부치과의원,19525027,빌라넬,나이많은 여자 의사분이 너무 불친절하고 고압적 강압적인 태도로 진료함. 자기가 30년을 했네마네 하면서 한숨푹푹 쉬는데 진짜 어이가 없음. 주위에 다른 새로 생긴 치과 가시는게 나아보임. 정말 비추 혹시라도 기분상하시고 싶으시면 가보시는게 좋음.,22.4.12.화,1번째 방문
2,미선부부치과의원,19525027,303****,"친절하세요.
아프지 않게 치료도 잘 해주세요.",20.7.15.수,1번째 방문
3,미선부부치과의원,19525027,공공1599, ,20.7.15.수,1번째 방문
0,미소사랑치과의원,13032417,투덜이 김준완,굳,9.25.월,1번째 방문
1,미소사랑치과의원,13032417,felizjenny,굿,8.30.수,4번째 방문
2,미소사랑치과의원,13032417,felizjenny,친절하시고 세심한 설명 감사합니다.,8.23.수,3번째 방문
3,미소사랑치과의원,13032417,felizjenny,선생님의 세심하고 친절한 설명에 신뢰가 가네요.,8.21.월,2번째 방문
4,미소사랑치과의원,13032417,쁘띠해피주리,친절해요,8.18.금,3번째 방문
5,미소사랑치과의원,13032417,쁘띠해피주리,친절해요,8.17.목,2번째 방문
6,미소사랑치과의원,13032417,tkf****,친절하셔용~^^,6.26.월,1번째 방문
7,미소사랑치과의원,13032417,Blossom49,비싸ㅜ,5.12.금,3번째 방문
8,미소사랑치과의원,13032417,가리왕산참수리31,친절하고 양심적으로 치료합니다,5.9.화,1번째 방문
9,미소사랑치과의원,13032417,한세레나,좋아요 ,5.4.목,2번째 방문
0,미소웰치과의원,13445687,수수깡8586,사람많네요,11.11.토,1번째 방문
1,미소웰치과의원,13445687,Eg  큐리,친절해요,8.28.월,2번째 방문
2,미소웰치과의원,13445687,choor,과잉진료 없고 친절하세요,6.26.월,4번째 방문
